age,careAddr,careNm,careTel,chargeNm,colorCd,desertionNo,filename,happenDt,happenPlace,kindCd,neuterYn,noticeEdt,noticeNo,noticeSdt,officetel,orgNm,popfile,processState,sexCd,specialMark,weight,
2013(년생),경기도 부천시 오정구 원종동 229-8,24시아이동물메디컬,032-677-5262,흰,441386201801311,http://www.animal.go.kr/files/shelter/2018/06/201806251206775_s.jpg,20180625,원미동 원미지구대 인근 놀이터(은행공원)발견,[개] 믹스견,U,20180705,경기-부천-2018-00602,20180625,032-625-2786,경기도 부천시,http://www.animal.go.kr/files/shelter/2018/06/201806251206775.jpg,종료(반환),F,자가미용 흔적있슴(꼬리남김).뚱뚱함,10(Kg),
2016(년생),경기도 부천시 대장로 118 (대장동) ,나눔농장,010-4747-0507,검정.회색,441386201801304,http://www.animal.go.kr/files/shelter/2018/06/201806250906487_s.jpg,20180625,고강동 276-19번지 근처,[개] 시베리안 허스키,U,20180705,경기-부천-2018-00601,20180625,032-625-2786,경기도 부천시,http://www.animal.go.kr/files/shelter/2018/06/201806250906487.jpg,보호중,F,순함. 녹색 목테 있음,20(Kg),
2017(년생),경기도 부천시 대장로 118 (대장동) ,나눔농장,010-4747-0507,흰색,441386201801303,http://www.animal.go.kr/files/shelter/2018/06/201806250906363[1]_s.jpg,20180625,고강동 276-19번지 주변,[개] 믹스견,U,20180705,경기-부천-2018-00600,20180625,032-625-2786,경기도 부천시,http://www.animal.go.kr/files/shelter/2018/06/201806250906363[1].jpg,종료(입양),M,순함. ,20(Kg),
2010(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,031-714-8392,정진아,백연갈,441378201801361,http://www.animal.go.kr/files/shelter/2018/06/201806251406727_s.jpg,20180625,수정구청,[개] 믹스견,Y,20180705,경기-성남-2018-00645,20180625,031-729-2612,경기도 성남시,http://www.animal.go.kr/files/shelter/2018/06/201806251406727.jpg,종료(입양),M,빨간노란목줄/왼쪽다리펴지못함/치석심함,5.1(Kg),
2015(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,031-714-8392,정진아,흰갈,441378201801358,http://www.animal.go.kr/files/shelter/2018/06/201806251406656_s.jpg,20180625,서현80-1,[개] 시츄,N,20180705,경기-성남-2018-00644,20180625,031-729-2612,경기도 성남시,http://www.animal.go.kr/files/shelter/2018/06/201806251406656.jpg,종료(반환),M,검정목줄착용,5.5(Kg),
2009(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,031-714-8392,정진아,백,441378201801357,http://www.animal.go.kr/files/shelter/2018/06/201806251306493_s.jpg,20180625,성남소방서,[개] 포메라니안,Y,20180705,경기-성남-2018-00643,20180625,031-729-2612,경기도 성남시,http://www.animal.go.kr/files/shelter/2018/06/201806251306493.jpg,종료(자연사),M,피부병/치석심함,5.5(Kg),
2012(년생),경기도 성남시 분당구 불정로 266 (수내동/ 유신제일조합) ,펫토피아동물병원,031-714-8392,정진아,갈색,441378201801355,http://www.animal.go.kr/files/shelter/2018/06/201806251306910_s.jpg,20180625,은행2동1589,[개] 요크셔 테리어,U,20180705,경기-성남-2018-00642,20180625,031-729-2612,경기도 성남시,http://www.animal.go.kr/files/shelter/2018/06/201806251306910.jpg,종료(반환),F,치석심함/최근미용,2.7(Kg),
2015(년생),경기도 수원시 팔달구 매교동 141-5,에덴동물병원,031-224-2470,노선영,연갈색,441374201800954,http://www.animal.go.kr/files/shelter/2018/06/201806251906508_s.jpg,20180625,세류동83-19번지 앞,[개] 믹스견,N,20180702,경기-수원-2018-00665,20180625,031-228-3317,경기도 수원시,http://www.animal.go.kr/files/shelter/2018/06/201806251906508.gif,종료(반환),M,순함,8.80(Kg),
2016(년생),경기도 수원시 장안구 송원로 83 (조원동) 장안동물병원,장안동물병원,031-245-8961,노선영,갈색,441374201800953,http://www.animal.go.kr/files/shelter/2018/06/201806251806623_s.jpg,20180625,인계동 754,[개] 푸들,U,20180702,경기-수원-2018-00664,20180625,031-228-3317,경기도 수원시,http://www.animal.go.kr/files/shelter/2018/06/201806251806623.jpg,종료(입양),F,순함,4.8(Kg),
2013(년생),경기도 수원시 영통구 인계로220번길 20 (매탄동) ,방실웃는 동물병원,031-212-1999,노선영,갈색,441374201800952,http://www.animal.go.kr/files/shelter/2018/06/201806251606903_s.jpg,20180625,매탄동 ,[개] 치와와,Y,20180702,경기-수원-2018-00663,20180625,031-228-3317,경기도 수원시,http://www.animal.go.kr/files/shelter/2018/06/201806251606903.jpg,종료(반환),M,순함. 중성화 완료,4.0(Kg),
2018(년생),경기도 수원시 권선구 세류동 537-19,순풍동물병원,031-239-3303,노선영,흰색,441374201800950,http://www.animal.go.kr/files/shelter/2018/06/201806251306866_s.jpg,20180625,고색동 대원@부근,[개] 비숑 프리제,Y,20180702,경기-수원-2018-00661,20180625,031-228-3317,경기도 수원시,http://www.animal.go.kr/files/shelter/2018/06/201806251306866.jpg,종료(입양),M,후지파행,5.5(Kg),
2012(년생),경기도 수원시 장안구 수성로350번길 4 (영화동) ,귀족동물병원,031-254-7518,노선영,백색,441374201800947,http://www.animal.go.kr/files/shelter/2018/06/201806251106342_s.jpg,20180625,매탄공원,[개] 스탠다드 푸들,U,20180702,경기-수원-2018-00657,20180625,031-228-3317,경기도 수원시,http://www.animal.go.kr/files/shelter/2018/06/201806251106342.jpg,종료(반환),F,교통사고/대톼부골절,18.0(Kg),
2017(년생),경기도 수원시 장안구 영화동 127-39,광교산동물병원,031-241-2668,노선영,흰색,441374201800946,http://www.animal.go.kr/files/shelter/2018/06/201806251006384_s.jpg,20180625,곡반정동,[개] 사모예드,N,20180702,경기-수원-2018-00656,20180625,031-228-3317,경기도 수원시,http://www.animal.go.kr/files/shelter/2018/06/201806251006384.jpg,종료(반환),F,미용흔적 / 순하고 매우 산만함 / 발톱파절 ,20.0(Kg),
2018(년생),울산광역시 울주군 온양읍 발리 1144,울산유기동물보호센터,052-238-6113,정다재,갈색,431373201800407,http://www.animal.go.kr/files/shelter/2018/06/201806251506935[1]_s.jpg,20180625,청량파출소앞 횡단보도,[개] 믹스견,N,20180705,울산-울주-2018-00316,20180625,052-204-1633,울산광역시 울주군,http://www.animal.go.kr/files/shelter/2018/06/201806251506935[1].jpg,보호중,M,한쪽눈 기형 ,3.4(Kg),
2017(년생),울산광역시 동구 방어진순환도로 737 (전하동) ,동울산동물병원,052-235-0458,울산광역시 동구,흰색,431371201800214,http://www.animal.go.kr/files/shelter/2018/06/201806251806587_s.jpg,20180625,대왕암공원,[개] 비숑 프리제,N,20180705,울산-동구-2018-00167,20180625,052-209-3538,울산광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/201806251806587.jpg,종료(입양),M,코끝 부스럼,5.00(Kg),
2013(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,042-825-1118,민규홍,황,430367201800581,http://www.animal.go.kr/files/shelter/2018/06/201806251006557_s.jpg,20180625,대전광역시 유성구 둔곡동 둔곡터널 인근,[개] 푸들,U,20180705,대전-유성-2018-00583,20180625,042-611-2696,대전광역시 유성구,http://www.animal.go.kr/files/shelter/2018/06/201806251006557.jpg,종료(안락사),F,특징없음,5.00(Kg),
2016(년생),대전광역시 유성구 갑동로15번길 20-39 (갑동) 대전동물보호센터,대전동물보호센터,042-825-1118,민규홍,백,430367201800576,http://www.animal.go.kr/files/shelter/2018/06/201806251006250_s.jpg,20180625,대전광역시 유성구 원신흥동 주민센터 인근,[개] 말티즈,U,20180705,대전-유성-2018-00598,20180625,042-611-2696,대전광역시 유성구,http://www.animal.go.kr/files/shelter/2018/06/201806251006250.jpg,종료(안락사),M,특징없음,2.00(Kg),
2017(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,북구,검/흰,429362201800490,http://www.animal.go.kr/files/shelter/2018/06/201806251706382_s.jpg,20180625,북구 용봉동,[개] 믹스견,N,20180705,광주-북구-2018-00492,20180625,062-410-6557,광주광역시 북구,http://www.animal.go.kr/files/shelter/2018/06/201806251706382.jpg,종료(반환),F,18-0833상추,12(Kg),
2015(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,북구,갈/흰,429362201800489,http://www.animal.go.kr/files/shelter/2018/06/201806251506306_s.jpg,20180625,북구 문흥동,[개] 시츄,N,20180705,광주-북구-2018-00491,20180625,062-410-6557,광주광역시 북구,http://www.animal.go.kr/files/shelter/2018/06/201806251506306.jpg,종료(반환),M,18-0827베라 ,3(Kg),
2012(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,남구,흰색,429361201800202,http://www.animal.go.kr/files/shelter/2018/06/201806251706762_s.jpg,20180625,남구청,[개] 말티즈,N,20180705,광주-남구-2018-00201,20180625,062-607-2621,광주광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806251706762.jpg,종료(입양),M,18-0832대동,2(Kg),
2015(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,남구,흰색,429361201800201,http://www.animal.go.kr/files/shelter/2018/06/201806251706521_s.jpg,20180625,남구 송하119,[개] 진도견,N,20180705,광주-남구-2018-00200,20180625,062-607-2621,광주광역시 남구,http://www.animal.go.kr/files/shelter/2018/06/201806251706521.jpg,종료(안락사),M,18-0831맹구,16(Kg),
2016(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,서구,흰색,429360201800311,http://www.animal.go.kr/files/shelter/2018/06/201806251706449_s.jpg,20180625,서구 쌍촌동,[개] 말티즈,N,20180705,광주-서구-2018-00309,20180625,062-360-7373,광주광역시 서구,http://www.animal.go.kr/files/shelter/2018/06/201806251706449.jpg,보호중,M,18-0830탱자 마름,4.3(Kg),
2018(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,서구,검/갈,429360201800310,http://www.animal.go.kr/files/shelter/2018/06/201806251706433_s.jpg,20180625,서구 쌍촌동,[개] 요크셔 테리어,N,20180705,광주-서구-2018-00308,20180625,062-360-7373,광주광역시 서구,http://www.animal.go.kr/files/shelter/2018/06/201806251706433.jpg,종료(입양),M,18-0829무민,2.8(Kg),
2017(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,서구,검/회,429360201800309,http://www.animal.go.kr/files/shelter/2018/06/201806251706467_s.jpg,20180625,서구 금호지구대,[개] 믹스견,N,20180705,광주-서구-2018-00307,20180625,062-360-7373,광주광역시 서구,http://www.animal.go.kr/files/shelter/2018/06/201806251706467.jpg,보호중,F,18-0828호디,15(Kg),
2012(년생),광주광역시 북구 본촌마을길 25 (본촌동/ 건국동사무소) 광주 동물보호소,광주 동물보호소,062-571-2808,서구,흰색,429360201800308,http://www.animal.go.kr/files/shelter/2018/06/201806251406245_s.jpg,20180625,서구 광천동,[개] 말티즈,N,20180705,광주-서구-2018-00306,20180625,062-360-7373,광주광역시 서구,http://www.animal.go.kr/files/shelter/2018/06/201806251406245.jpg,종료(안락사),M,18-0826또로,3(Kg),
2016(년생),인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,베스트동물병원,032-934-9340,강화군청,흰색,428357201800372,http://www.animal.go.kr/files/shelter/2018/06/201806251806700_s.jpg,20180625,삼산면 매음리114-214,[개] 믹스견,N,20180705,인천-강화-2018-00240,20180625,032-934-9340,인천광역시 강화군,http://www.animal.go.kr/files/shelter/2018/06/201806251806700.jpg,종료(안락사),F,양안 맹목,4.78(Kg),
2016(년생),인천광역시 강화군 강화읍 강화대로 217 (강화읍/ 린나이보일러) ,베스트동물병원,032-934-9340,강화군청,흰색,428357201800371,http://www.animal.go.kr/files/shelter/2018/06/20180625180628_s.jpg,20180625,양도 우체국 앞,[개] 믹스견,N,20180705,인천-강화-2018-00239,20180625,032-934-9340,인천광역시 강화군,http://www.animal.go.kr/files/shelter/2018/06/20180625180628.jpg,종료(입양),F,코밑 부분 검은 반접,6.44(Kg),
2017(년생),대구광역시 수성구 동대구로 207 (황금동) ,예스동물병원,053-768-7543,경제환경과,검정,427346201800521,http://www.animal.go.kr/files/shelter/2018/06/201806251006364_s.jpg,20180625,수성구청,[개] 프렌치 불독,N,20180705,대구-수성-2018-00350,20180625,053-666-2606,대구광역시 수성구,http://www.animal.go.kr/files/shelter/2018/06/201806251006364.jpg,종료(입양),M,눈꼽많음,4.5(Kg),
2015(년생),대구광역시 수성구 수성동2가 명덕로 421 (수성동2가) 4호,허동물병원,053-752-7535,경제환경과,흰색,427346201800519,http://www.animal.go.kr/files/shelter/2018/06/201806251006537_s.jpg,20180625,동구 율하동,[개] 말티즈,Y,20180705,대구-수성-2018-00349,20180625,053-666-2606,대구광역시 수성구,http://www.animal.go.kr/files/shelter/2018/06/201806251006537.jpg,종료(안락사),M,배꼽 탈장,5(Kg),
2014(년생),대구광역시 수성구 동원로 150 (만촌동) ,금강동물병원,053-746-7111,경제환경과,금색회색,427346201800518,http://www.animal.go.kr/files/shelter/2018/06/201806251006374[1]_s.jpg,20180625,만촌동135,[개] 요크셔 테리어,Y,20180705,대구-수성-2018-00348,20180625,053-666-2606,대구광역시 수성구,http://www.animal.go.kr/files/shelter/2018/06/201806251006374[1].jpg,종료(반환),M,미용되어있음,4.4(Kg),
2018(년생),대구광역시 서구 원대동3가 팔달로 220 (원대동3가) ,대구시수의사회(다우),053-357-7580,손규희,흰색/갈색,427343201800461,http://www.animal.go.kr/files/shelter/2018/06/201806251606203_s.jpg,20180625,원대2가 157-2,[개] 시츄,U,20180705,대구-서구-2018-00317,20180625,053-663-2644,대구광역시 서구,http://www.animal.go.kr/files/shelter/2018/06/201806251606203.jpg,종료(반환),F,착하고 순함,5(Kg),
2017(년생),대구광역시 서구 원대동3가 팔달로 220 (원대동3가) ,대구시수의사회(다우),053-357-7580,손규희,흰색,427343201800460,http://www.animal.go.kr/files/shelter/2018/06/201806251406377_s.jpg,20180625,평리동 1060-24,[개] 믹스견,N,20180705,대구-서구-2018-00316,20180625,053-663-2644,대구광역시 서구,http://www.animal.go.kr/files/shelter/2018/06/201806251406377.jpg,종료(입양),M,유순함/ /,4(Kg),
2015(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,최원호,흰+갈색,427342201800430,http://www.animal.go.kr/files/shelter/2018/06/20180625170628_s.jpg,20180625,안심주공 1단지,[개] 믹스견,N,20180705,대구-동구-2018-00224,20180625,053-662-2653,대구광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/20180625170628.jpg,보호중,M,.,5(Kg),
2016(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,최원호,흰색,427342201800429,http://www.animal.go.kr/files/shelter/2018/06/201806251706928_s.jpg,20180625,안심주공 1단지,[개] 믹스견,N,20180705,대구-동구-2018-00223,20180625,053-662-2653,대구광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/201806251706928.jpg,보호중,F,.,4(Kg),
2013(년생),대구광역시 동구 금강로 151-13 (금강동) ,대구유기동물보호센터,053-964-6258,최원호,흰색,427342201800428,http://www.animal.go.kr/files/shelter/2018/06/201806251706237_s.jpg,20180625,동대구역 부근,[개] 말티즈,N,20180705,대구-동구-2018-00222,20180625,053-662-2653,대구광역시 동구,http://www.animal.go.kr/files/shelter/2018/06/201806251706237.jpg,종료(자연사),M,.,4(Kg),
2014(년생),부산광역시 해운대구 송정동 81-5,누리동물병원,051-701-7599,조정환,흰색,426340201800244,http://www.animal.go.kr/files/shelter/2018/06/201806251806372_s.jpg,20180625,정관읍 용수리 13,[개] 진도견,N,20180705,부산-기장-2018-00244,20180625,051-709-2894,부산광역시 기장군,http://www.animal.go.kr/files/shelter/2018/06/201806251806372.jpg,종료(자연사),F,예민함/ 마름/ 설사 심함/ 전염성질병의심,16(Kg),
2014(년생),부산광역시 해운대구 송정동 81-5,누리동물병원,051-701-7599,조정환,황토색,426340201800243,http://www.animal.go.kr/files/shelter/2018/06/201806251806911_s.jpg,20180625,대변리 383-2,[개] 라브라도 리트리버,U,20180705,부산-기장-2018-00243,20180625,051-709-2894,부산광역시 기장군,http://www.animal.go.kr/files/shelter/2018/06/201806251806911.jpg,종료(반환),F,양호,25(Kg),
